,,,,,,,,,,,,,,,,,,,,
         Opportunities,,,,,,,,,,Instructions:,"Enter your Opportunities in the table below. An Opportunity is a deal, potential sale, or any other business opportunity. 
The Opportunities listed here can be referenced via dropdowns in the other input sheets.",,,,,,,,,
,A,Flavorista,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,R Whittingham Meat Corp,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Ready Set Gourmet,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Sakamoto Restaurant Inc,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,School District U-46,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Scooby Drew's (Soon to Be) World Famous Pickles,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,SNAIL CAVIAR,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,B,The Food Institute,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,The Metropolitan Club,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Compass Community Living,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Purdue Northwest,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,D,Purdue University Northwest,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Tea Plus Poke,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Texas Roadhouse,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,North Coast Seafoods,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Sysco Foods,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,La Chow,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Saval Foodservice,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Beyond Juicery & Eatery,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Coldbreak,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Crowne Plaza Lansing,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,K&K Catering,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Michigan State University,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Morrison Living,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Stark Provisions,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,The Corner Social,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Ts Food LLC,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Mocha Point Coffee Co.,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Compass Group: Morrison Health,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Levy Restaurants,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,los Tres Magueyes,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,UNC Rex Healthcare,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,NEARNG,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,NEARNG,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Marriott Hanover,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Fineline Settings,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Lifeworks,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Rochester Institute of Technology,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Rochester Institute of Technology,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Volcora,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,ARTISAN  PIZZA CAFe,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Audrey's Avenue Kitchen & Bar,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Boscoes,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,CuriosiTea Emporium LLC,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Station Square,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Station Square,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Station Square,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Taste the World in Cincy LLC,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Hal Smith Restaurants,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Hal Smith Restaurants,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Coughlin's Law,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Fleet Landing,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Real Food Restaurants Inc,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Springdale Hall Club,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Chowbus,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Elior North America - Dining and Events,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Embassy Suites San Antonio Riverwalk,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Ka sushi,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Legends / Dallas Cowboys,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Agile Hospitality,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,JOINT EXPEDITIONARY BASE LITTLE CREEK,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Macados,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,MACADO'S INC,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Pig & Sam Restaurant Group,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,AJ's Riverside,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Fox Hollow Golf Course,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Magpies / Fat Cat's / Creekside Jack's,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Moran's Pub,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Gibsons,VAF,7/1/2025,6/30/2025,Open,Phone,9/1/2025,70.00%,Kaufholds,,,Colette,,,,,,,
,A,UPPER CRUST PIZZERIA & PUB,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,Curdtown -Original Curds,,,,0
,A,Gordon Food Service,Kaufholds,7/9/2025,7/7/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Kaufholds,,,Gary,,,,,,,0
,A,Gun Lake Casino,Kaufholds,7/9/2025,7/7/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Kaufholds,,,Gary,,,,,,,0
,NO PRIORITY,Bagger Daves Burger Tavern,Kaufholds,7/9/2025,7/7/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Kaufholds,,,Gary,,,,,,,0
,A,S. Abraham and Sons,Kaufholds,7/9/2025,7/7/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Kaufholds,,,Gary,,,,,,,0
,A,HORROCKS,Kaufholds,7/9/2025,7/7/2025,Open,Sampled/Visited invite-3,9/1/2025,90.00%,Kaufholds,,,,,,,,,,0
,NO PRIORITY,Frankenmuth,Kaufholds,7/9/2025,7/7/2025,Open,Sampled/Visited invite-3,9/1/2025,90.00%,Kaufholds,,,,,,,,,,0
,A,Bagger Daves,Kaufholds,7/9/2025,7/7/2025,Open,Sampled/Visited invite-3,9/1/2025,75.00%,Kaufholds,,,,,,,,,,0
,A,One North,Kaufholds,7/9/2025,7/7/2025,Open,Sampled/Visited invite-3,9/1/2025,90.00%,Kaufholds,,,,,,,,,,0
,B,Main Street Romeo,Kaufholds,7/9/2025,7/7/2025,Open,Sampled/Visited invite-3,9/1/2025,75.00%,Kaufholds,,,,,,,,,,0
,B,Jayell BBq,Kaufholds,7/9/2025,7/7/2025,Open,Sampled/Visited invite-3,9/1/2025,75.00%,Kaufholds,,,,,,,,,,0
,A,GFS Saginaw,Kaufholds,7/9/2025,7/7/2025,Open,Sampled/Visited invite-3,9/1/2025,100.00%,Kaufholds,,,,,,,,,,0
,A,Schulers,Frites Street,7/5/2025,6/30/2025,Open,Sampled/Visited invite-3,10/1/2025,50.00%,Frites Street,,,Gary,,,,,,,0
,NO PRIORITY,Ashland U,Frites Street,,6/2/2025,Open,Sampled/Visited invite-3,10/1/2025,50.00%,Frites Street,,,Gary,,,,,,,0
,NO PRIORITY,Baldwin Richardson U,Frites Street,,6/2/2025,Open,Sampled/Visited invite-3,10/1/2025,50.00%,Frites Street,,,Gary,,,,,,,0
,A+,Northern Haserot,Frites Street,,6/2/2025,Open,Sampled/Visited invite-3,10/1/2025,75.00%,Frites Street,,,Gary,,,,,,,0
,NO PRIORITY,USF Cleveland,Frites Street,,6/2/2025,Open,Sampled/Visited invite-3,10/1/2025,75.00%,Frites Street,,,Gary,,,,,,,0
,NO PRIORITY,USF Wixom,Frites Street,,6/9/2025,Open,Sampled/Visited invite-3,10/1/2025,50.00%,Frites Street,,,Gary,,,,,,,0
,NO PRIORITY,USF Fishers,Frites Street,,6/9/2025,Open,Sampled/Visited invite-3,10/1/2025,50.00%,Frites Street,,,Gary,,,,,,,0
,NO PRIORITY,Sasha Group,Frites Street,,6/9/2025,Open,Sampled/Visited invite-3,10/1/2025,80.00%,Frites Street,,,Gary,,,,,,,0
,NO PRIORITY,MSU,Frites Street,,6/16/2025,Open,Sampled/Visited invite-3,10/1/2025,80.00%,Frites Street,,,Gary,,,,,,,0
,A,Ohio State,Frites Street,,6/16/2025,Open,Sampled/Visited invite-3,10/1/2025,75.00%,Frites Street,,,Gary,,,,,,,0
,NO PRIORITY,Indiana University,Frites Street,,6/16/2025,Open,Sampled/Visited invite-3,10/1/2025,75.00%,Frites Street,,,Gary,,,,,,,0
,NO PRIORITY,the stray dog,Frites Street,,6/16/2025,Open,Sampled/Visited invite-3,10/1/2025,50.00%,Frites Street,,,Gary,,,,,,,0
,A+,Brett Anthony Foods,swap,,7/28/2025,Open,demo-cookup-6,11/4/2025,80.00%,SWAP,,,Gary,,,,,,,
,NO PRIORITY,,,,,,,,,,,,,,,,,,,
,A,Pavlou Restaurant Group,Frites Street,,7/21/2025,Open,Sampled/Visited invite-3,10/1/2025,90.00%,Frites Street,,,Gary,,,,,,,0
,A,Pappas Restaurant Group,Frites Street,,7/21/2025,Open,Sampled/Visited invite-3,10/1/2025,80.00%,Frites Street,,,Gary,,,,,,,0
,A,Gordon Foodservice,TCFB,8/20/2025,8/18/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,TCFB,,,Gary,,,,,,,
,NO PRIORITY,AVI Foodsystems,MCCRUM?MFB?ABDALE,9/24/2025,9/22/2025,Open,Contacted-phone/email-2,,,Mccrum,,,Gary,,,,,,,
,NO PRIORITY,,,,,,,,,,,,,,,,,,,
,NO PRIORITY,,,,,,,,,,,,,,,,,,,
,NO PRIORITY,,,,,,,,,,,,,,,,,,,
,NO PRIORITY,,,,,,,,,,,,,,,,,,,
,NO PRIORITY,,,,,,,,,,,,,,,,,,,
,NO PRIORITY,,,,,,,,,,,,,,,,,,,
,NO PRIORITY,,,,,,,,,,,,,,,,,,,
,NO PRIORITY,,,,,,,,,,,,,,,,,,,
,NO PRIORITY,Obicai,Frites Street,,7/21/2025,Open,Sampled/Visited invite-3,12/1/2025,40.00%,Frites Street,,,,,,,,,,0
,A,Gordon Foodservice,rapid Rasoi EPO,8/20/2025,8/18/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,TCFB,,,Gary,,,,,,,0
,A,Gordon Foodservice,Rapid Rasoi DC stocking,8/20/2025,8/18/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Rapid Rasoi,,,Gary,,,,,,,0
,A,Gordon Foodservice,Wonderjuice,8/20/2025,8/18/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Rapid Rasoi,,,Gary,,,,,,,0
,A,Gordon Foodservice,TCFB,8/20/2025,8/18/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Kayco,,,Gary,,,,,,,0
,A,Gordon Foodservice,rapid Rasoi EPO,8/18/2025,8/18/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Mccrum,,,Gary,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,#VALUE!
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,0
